id	frequency	board	fill	hasQR	fen
49b881b82b463da1909f382a1016d1b5	3751	Pw,Pb,Kb,Bw,Nb,Pw,Kw,Qw,Bw,,,,,,,Qw,Nb,,,,,,,Pw,Pb,,,,,,,Rb,Kb,,,,,,,Bw,Bb,,,,,,,Qb,Nw,,,,,,,Pb,Kw,Pw,Rb,Bb,Qw,Pb,Rw,Qb	lightRed	0	PpkBnPKQ/B6Q/n6P/p6r/k6B/b6q/N6p/KPrbQpRq
49c1abafb22aec73b57266b7188f2745	1476	Pb,Bw,Qb,Pb,Rw,Nb,Qw,Kw,Pb,,,,,,,Rb,Qb,,,,,,,Bw,Bb,,,Bb,Bb,,,Qw,Rw,,,Bb,Bb,,,Pw,Pw,,,,,,,Rw,Qw,,,,,,,Bb,Pb,Qb,Pb,Rb,Bw,Qw,Pw,Pb	darkGray	0	pBqpRnQK/p6r/q6B/b2bb2Q/R2bb2P/P6R/Q6b/pqprBQPp
49c64de40b61a57478ef449309d106d0	729	Pw,Pb,Kb,Bw,Nb,Pw,Kw,Nb,Nw,,,,,,,Bw,Qb,,,,,,,Rb,Kw,,,,,,,Pb,Rw,,,,,,,Qb,Nb,,,,,,,Bb,Kw,,,,,,,Rw,Nw,Bb,Nw,Pb,Kb,Bw,Nb,Rw	lightGray	0	PpkBnPKn/N6B/q6r/K6p/R6q/n6b/K6R/NbNpkBnR
49c858543e43e2fdc2050d9c74e7d7d3	1509	Rw,Bw,Kb,Pb,Nw,Bb,Kw,Rw,Kw,,,,,,,Rw,Pw,,,,,,,Rw,Rw,,,Rb,Rb,,,Rw,Bb,,,Rb,Rb,,,Rw,Kb,,,,,,,Rw,Pb,,,,,,,Rw,Pb,Nb,Kw,Kb,Rb,Nw,Kb,Rw	lightGray	0	RBkpNbKR/K6R/P6R/R2rr2R/b2rr2R/k6R/p6R/pnKkrNkR
49cf1fd3e673b5d7cdf2aab7975a6e91	2755	Bw,Pb,Nw,Bw,Kb,Pw,Nb,Bb,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rw,,,,,,,Rb,Kw,,,,,,,Pw,Qb,,,,,,,Qb,Nw,,,,,,,Bw,Bw,Kb,Qw,Nw,Rb,Kw,Qb,Pb	lightGray	0	BpNBkPnb/Q6Q/n6b/R6r/K6P/q6q/N6B/BkQNrKqp
49d040cb480b657ec6f88a3380f0f937	1073	Bw,Rw,Bb,Qw,Pw,Rb,Nw,Nw,Pw,,,,,,,Qw,Nb,,,,,,,Pw,Bw,,,,,,,Nw,Kb,,,,,,,Bb,Rb,,,,,,,Kb,Nw,,,,,,,Pb,Rw,Pb,Rw,Bw,Qb,Pw,Rb,Rb	darkGray	0	BRbQPrNN/P6Q/n6P/B6N/k6b/r6k/N6p/RpRBqPrr
49d1b659b8d6718cfd611cdf4fcd6ae8	1212	Nb,Qw,Bb,Rb,Pw,Qb,Bw,Nb,Pw,,,,,,,Qb,Nb,,,,,,,Kw,Bw,,,Rw,Rw,,,Rb,Kb,,,Rw,Rw,,,Nw,Pb,,,,,,,Qw,Nw,,,,,,,Kb,Qw,Kb,Bw,Nb,Pw,Kw,Bb,Nb	lightGray	0	nQbrPqBn/P6q/n6K/B2RR2r/k2RR2N/p6Q/N6k/QkBnPKbn
49d58ed14c54c5771796246bb160ebde	1149	Nw,Pb,Nw,Bb,Kw,Pw,Nb,Pb,Nb,,,,,,,Nb,Pw,,,,,,,Pw,Qw,,,Pb,Pb,,,Kw,Bb,,,Pb,Pb,,,Bb,Nw,,,,,,,Nw,Pb,,,,,,,Pb,Rw,Pb,Nw,Bb,Kw,Pw,Nb,Qb	darkRed	0	NpNbKPnp/n6n/P6P/Q2pp2K/b2pp2b/N6N/p6p/RpNbKPnq
49d6dc23f2d19da4222af721ce832d3b	2990	Qb,Qw,Bb,Rw,Pb,Qb,Bw,Nb,Rw,,,,,,,Bw,Bb,,,,,,,Kb,Qw,,,Nw,Nw,,,Pb,Pw,,,Nw,Nw,,,Nw,Rb,,,,,,,Qb,Bw,,,,,,,Kw,Bw,Pw,Kw,Bb,Nw,Pb,Kb,Pb	darkRed	0	qQbRpqBn/R6B/b6k/Q2NN2p/P2NN2N/r6q/B6K/BPKbNpkp
49e361a9501bbc867ba480f895492147	2817	Pw,Nb,Rw,Kb,Qw,Nw,Rb,Qw,Qb,,,,,,,Pw,Nw,,,,,,,Qw,Rb,,,,,,,Bb,Kb,,,,,,,Rw,Qw,,,,,,,Pb,Nb,,,,,,,Qb,Qb,Nw,Bb,Kw,Pw,Nb,Bw,Kw	lightRed	1	PnRkQNrQ/q6P/N6Q/r6b/k6R/Q6p/n6q/qNbKPnBK
49e43a7c524eba819b2760ec4257df86	3861	Kw,Rw,Pb,Qw,Bb,Nb,Pw,Bb,Nb,,,,,,,Qw,Kw,,,,,,,Kb,Kb,,,Rw,Rw,,,Pb,Rb,,,Rw,Rw,,,Nw,Nw,,,,,,,Qb,Qb,,,,,,,Kw,Kw,Nw,Bb,Kb,Pb,Nb,Bw,Pb	darkGray	0	KRpQbnPb/n6Q/K6k/k2RR2p/r2RR2N/N6q/q6K/KNbkpnBp
49e9425821e24f1594cd2a4e0de1f39a	1495	Rw,Qb,Nw,Rw,Kw,Qw,Bb,Qb,Rw,,,,,,,Nw,Bb,,,,,,,Pb,Qb,,,,,,,Kw,Pb,,,,,,,Bb,Rb,,,,,,,Nb,Nw,,,,,,,Pw,Pb,Nb,Bw,Kb,Pb,Nw,Bb,Pw	darkRed	0	RqNRKQbq/R6N/b6p/q6K/p6b/r6n/N6P/pnBkpNbP
49ebdb66d88290acf86c32853cd9a92f	2465	Nw,Kw,Bb,Nw,Pb,Kb,Bw,Pw,Nb,,,,,,,Rb,Bw,,,,,,,Pw,Kw,,,,,,,Qb,Pw,,,,,,,Bw,Nw,,,,,,,Rw,Bb,,,,,,,Pb,Rw,Pw,Rb,Bb,Qw,Pb,Rw,Kb	lightGray	0	NKbNpkBP/n6r/B6P/K6q/P6B/N6R/b6p/RPrbQpRk
49edff83c9448dbd19d81041eda84407	1745	Pw,Qb,Pw,Rw,Kw,Qw,Nb,Pw,Pw,,,,,,,Pb,Rb,,,,,,,Rw,Bw,,,,,,,Bb,Qb,,,,,,,Qw,Pb,,,,,,,Pw,Rw,,,,,,,Rb,Rb,Rb,Bw,Qw,Pw,Rw,Bb,Rw	lightRed	0	PqPRKQnP/P6p/r6R/B6b/q6Q/p6P/R6r/rrBQPRbR
49f195eb11e036d543f277aed8e93236	970	Qb,Qb,Bw,Rw,Pb,Qw,Bb,Bw,Pw,,,,,,,Kw,Nb,,,,,,,Rw,Bb,,,,,,,Nw,Kw,,,,,,,Qb,Pb,,,,,,,Kb,Nw,,,,,,,Rb,Qb,Pw,Rb,Bw,Qb,Pb,Rw,Pw	lightGray	1	qqBRpQbB/P6K/n6R/b6N/K6q/p6k/N6r/qPrBqpRP
49f38acccb68a998fbfa8e975e972643	2421	Nb,Pb,Nw,Bb,Kw,Pw,Nb,Qb,Qw,,,,,,,Pw,Kb,,,,,,,Rb,Rb,,,Nb,Nb,,,Bb,Nw,,,Nb,Nb,,,Qw,Qb,,,,,,,Pb,Kw,,,,,,,Rw,Rw,Nw,Qb,Kw,Rw,Nb,Qw,Pw	lightGray	0	npNbKPnq/Q6P/k6r/r2nn2b/N2nn2Q/q6p/K6R/RNqKRnQP
49f78d69b4978dd9cc85bf096b3a5c12	9	Nw,Qw,Pw,Rb,Bw,Qb,Pb,Qb,Bb,,,,,,,Pb,Kw,,,,,,,Rw,Pw,,,,,,,Bw,Nb,,,,,,,Qb,Bw,,,,,,,Pw,Kb,,,,,,,Rb,Bw,Nb,Qw,Kb,Rb,Nw,Qb,Rw	lightRed	1	NQPrBqpq/b6p/K6R/P6B/n6q/B6P/k6r/BnQkrNqR
4a0397afa3819e595799e277a178e806	832	Qb,Pw,Nb,Bb,Kw,Pb,Nw,Qb,Bw,,,,,,,Rb,Nb,,,,,,,Pw,Pw,,,Nb,Nb,,,Qb,Kw,,,Nb,Nb,,,Bw,Bb,,,,,,,Rw,Nw,,,,,,,Pb,Rb,Pw,Nb,Bb,Kw,Pb,Rw,Pb	lightGray	0	qPnbKpNq/B6r/n6P/P2nn2q/K2nn2B/b6R/N6p/rPnbKpRp
4a05ca5b5e19db2517783d62fb06ec32	1646	Qb,Rw,Nb,Qb,Kw,Rb,Nw,Kw,Bb,,,,,,,Rw,Rw,,,,,,,Kw,Pw,,,,,,,Qb,Qw,,,,,,,Nw,Bw,,,,,,,Pb,Rb,,,,,,,Kb,Bw,Kb,Bw,Nb,Pw,Kw,Bb,Nw	lightRed	0	qRnqKrNK/b6R/R6K/P6q/Q6N/B6p/r6k/BkBnPKbN
4a0799ef2962bad52906715379eed200	3727	Kb,Qw,Nb,Rw,Kw,Qb,Nw,Bw,Rb,,,,,,,Bw,Nw,,,,,,,Qb,Qw,,,,,,,Pw,Kb,,,,,,,Rb,Rw,,,,,,,Bb,Nb,,,,,,,Qw,Rw,Nw,Pb,Kw,Bb,Nb,Pw,Qb	lightGray	0	kQnRKqNB/r6B/N6q/Q6P/k6r/R6b/n6Q/RNpKbnPq
4a0dd9f89acbf4694f7a6a6541e97f49	443	Rw,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Kw,,,,,,,Qw,Pw,,,,,,,Pw,Nb,,,,,,,Rb,Bw,,,,,,,Bw,Kb,,,,,,,Qb,Rb,,,,,,,Pb,Pb,Kw,Rw,Nb,Qw,Kb,Rb,Rb	darkRed	0	RqBRpQbR/K6Q/P6P/n6r/B6B/k6q/r6p/pKRnQkrr
4a0df540c0bae52fe5bef184a8274d42	3006	Qb,Qw,Pw,Rw,Bb,Qb,Pb,Nw,Pw,,,,,,,Kw,Kw,,,,,,,Rw,Bb,,,,,,,Nb,Nw,,,,,,,Qw,Pb,,,,,,,Kb,Kb,,,,,,,Rb,Qw,Nw,Rb,Kb,Qw,Nb,Rw,Qw	darkGray	0	qQPRbqpN/P6K/K6R/b6n/N6Q/p6k/k6r/QNrkQnRQ
4a22613b4c778533126b365e371062ca	2359	Rw,Rb,Nw,Qw,Kb,Rw,Nb,Pw,Pb,,,,,,,Nb,Rw,,,,,,,Rw,Bb,,,,,,,Kw,Qw,,,,,,,Qb,Pw,,,,,,,Nw,Rb,,,,,,,Rb,Kb,Nw,Qb,Kb,Rb,Bb,Qw,Bb	lightRed	0	RrNQkRnP/p6n/R6R/b6K/Q6q/P6N/r6r/kNqkrbQb
4a26585f67402e9bbb4fd7e32f793490	230	Qw,Bb,Rw,Pb,Qb,Bw,Nb,Qw,Pb,,,,,,,Qb,Rw,,,,,,,Bw,Bw,,,Nb,Nb,,,Rw,Qb,,,Nb,Nb,,,Pb,Pw,,,,,,,Qw,Rb,,,,,,,Bb,Bw,Rw,Kw,Qw,Nb,Pb,Kb,Rw	lightGray	0	QbRpqBnQ/p6q/R6B/B2nn2R/q2nn2p/P6Q/r6b/BRKQnpkR
4a279570855cdbd50466df06ebd47863	1129	Qb,Qb,Pb,Rw,Bb,Qw,Pw,Rw,Pw,,,,,,,Qb,Nb,,,,,,,Pb,Bb,,,Pb,Pb,,,Rb,Kw,,,Pb,Pb,,,Bw,Pb,,,,,,,Kw,Nw,,,,,,,Pw,Nw,Kb,Pb,Nb,Bw,Kw,Pw,Pw	lightRed	0	qqpRbQPR/P6q/n6p/b2pp2r/K2pp2B/p6K/N6P/NkpnBKPP
4a2935ed05cee0c5bc45beb0ce460166	2794	Rw,Bb,Nw,Pw,Kw,Bw,Nb,Qw,Kw,,,,,,,Pb,Bb,,,,,,,Qb,Nw,,,,,,,Bb,Pb,,,,,,,Rw,Qb,,,,,,,Pw,Bw,,,,,,,Qw,Kw,Nb,Pw,Kb,Bw,Nw,Pb,Nb	darkRed	0	RbNPKBnQ/K6p/b6q/N6b/p6R/q6P/B6Q/KnPkBNpn
4a2d9980615c47397ad404cfa4670492	1499	Qb,Kw,Qb,Nb,Rw,Kb,Qw,Pw,Bb,,,,,,,Kw,Nw,,,,,,,Pw,Rb,,,Pb,Pb,,,Nb,Kb,,,Pb,Pb,,,Bw,Bw,,,,,,,Kb,Nb,,,,,,,Pb,Rb,Qw,Kb,Rb,Nw,Qb,Kw,Pb	lightRed	0	qKqnRkQP/b6K/N6P/r2pp2n/k2pp2B/B6k/n6p/rQkrNqKp
4a2eee8e9819579b85c58e26fb3f2a5d	215	Bw,Kw,Bb,Nb,Pw,Kb,Bw,Bb,Nb,,,,,,,Rb,Rw,,,,,,,Nw,Kb,,,Qb,Qb,,,Qb,Qw,,,Qb,Qb,,,Kw,Nw,,,,,,,Rw,Rb,,,,,,,Nb,Bb,Kw,Rw,Nb,Qw,Kb,Rb,Kb	darkGray	0	BKbnPkBb/n6r/R6N/k2qq2q/Q2qq2K/N6R/r6n/bKRnQkrk
4a3698822e3713c29813607f5c39a6c7	3907	Rw,Bb,Kw,Pb,Nw,Bw,Kb,Bb,Kw,,,,,,,Rb,Bb,,,,,,,Nw,Rb,,,,,,,Kw,Pw,,,,,,,Kb,Qb,,,,,,,Rw,Bw,,,,,,,Nb,Rw,Rb,Nw,Kw,Kb,Rw,Nb,Pw	darkRed	0	RbKpNBkb/K6r/b6N/r6K/P6k/q6R/B6n/RrNKkRnP
4a38a92aef63e9e186b9b8d85eac1663	3233	Pw,Kw,Qb,Nb,Rw,Kb,Qw,Bw,Pw,,,,,,,Pb,Rb,,,,,,,Qb,Bw,,,,,,,Bb,Qb,,,,,,,Rw,Pb,,,,,,,Pw,Rw,,,,,,,Qw,Pb,Pw,Qw,Bw,Rb,Pb,Qb,Kw	darkGray	1	PKqnRkQB/P6p/r6q/B6b/q6R/p6P/R6Q/pPQBrpqK
4a3a1e92d7eaac3b2f6370d0c0f2ca17	595	Qb,Bb,Rw,Pb,Qb,Bw,Rb,Bb,Pw,,,,,,,Qb,Rb,,,,,,,Nw,Bw,,,,,,,Rw,Qb,,,,,,,Kw,Pb,,,,,,,Qw,Rw,,,,,,,Bb,Bb,Bb,Qw,Pb,Rw,Bw,Qb,Qw	darkRed	0	qbRpqBrb/P6q/r6N/B6R/q6K/p6Q/R6b/bbQpRBqQ
4a3cdebb60152e63798e39a99b619025	1115	Qw,Rb,Kb,Qw,Nb,Rw,Kw,Rw,Pw,,,,,,,Bb,Nb,,,,,,,Rw,Bb,,,,,,,Pb,Kw,,,,,,,Qb,Pb,,,,,,,Bw,Nw,,,,,,,Rb,Pb,Nw,Bb,Kb,Pb,Nb,Bw,Kw	lightGray	0	QrkQnRKR/P6b/n6R/b6p/K6q/p6B/N6r/pNbkpnBK
4a3d03e0863e3b0375ca5640b19504f9	4057	Bw,Kb,Pb,Nb,Bw,Kw,Pw,Kw,Pb,,,,,,,Pw,Qb,,,,,,,Rb,Bb,,,Pw,Pw,,,Bb,Rw,,,Pw,Pw,,,Qw,Pw,,,,,,,Pb,Qw,,,,,,,Rw,Kw,Rw,Pb,Qw,Bb,Rb,Pw,Pw	lightGray	1	BkpnBKPK/p6P/q6r/b2PP2b/R2PP2Q/P6p/Q6R/KRpQbrPP
4a3e0a8a6a87da03d5c71084e637cb9f	3365	Rb,Kw,Pw,Nb,Bw,Qb,Pb,Qw,Bw,,,,,,,Nb,Nb,,,,,,,Pw,Rw,,,Nb,Nb,,,Kw,Kw,,,Nb,Nb,,,Bb,Qb,,,,,,,Rw,Nw,,,,,,,Pb,Pb,Pb,Kb,Bb,Nw,Pw,Kw,Bw	lightGray	0	rKPnBqpQ/B6n/n6P/R2nn2K/K2nn2b/q6R/N6p/ppkbNPKB
4a405a7065d7b479c59d1f34d34be28a	1183	Bw,Rw,Nb,Qw,Kb,Rb,Nw,Bw,Nw,,,,,,,Qw,Bb,,,,,,,Bb,Kb,,,,,,,Nb,Pb,,,,,,,Pw,Nb,,,,,,,Qb,Bw,,,,,,,Bw,Kw,Kw,Rw,Nb,Qw,Kb,Pb,Qw	lightGray	0	BRnQkrNB/N6Q/b6b/k6n/p6P/n6q/B6B/KKRnQkpQ
4a4a76b08f6dd56b30c976e2ed1187b7	20	Qw,Nw,Qb,Kb,Rb,Nb,Qw,Pb,Kw,,,,,,,Kw,Pw,,,,,,,Rw,Nw,,,Bb,Bb,,,Bw,Bb,,,Bb,Bb,,,Qb,Kb,,,,,,,Pw,Qb,,,,,,,Rb,Bb,Kw,Rw,Nw,Qb,Kb,Rb,Nw	lightRed	0	QNqkrnQp/K6K/P6R/N2bb2B/b2bb2q/k6P/q6r/bKRNqkrN
4a4dc0a3d8ff74a1fdada2eec48d10e5	2112	Nw,Nb,Qw,Kw,Rw,Nw,Qb,Qb,Rb,,,,,,,Bw,Pw,,,,,,,Qb,Qb,,,Bw,Bw,,,Pb,Bw,,,Bw,Bw,,,Rw,Rw,,,,,,,Bb,Pb,,,,,,,Kw,Nb,Kb,Pb,Nw,Bb,Kw,Pw,Bw	darkRed	0	NnQKRNqq/r6B/P6q/q2BB2p/B2BB2R/R6b/p6K/nkpNbKPB
4a51b343169569b2ae5e62603395e0ef	1980	Rb,Bw,Rb,Pb,Qb,Bb,Rw,Bb,Nb,,,,,,,Qb,Bw,,,,,,,Kw,Kb,,,,,,,Rb,Pb,,,,,,,Bw,Nw,,,,,,,Qw,Qb,,,,,,,Kb,Nw,Kw,Bb,Nb,Pw,Kb,Bw,Kw	lightRed	1	rBrpqbRb/n6q/B6K/k6r/p6B/N6Q/q6k/NKbnPkBK
4a554727f8a07d07fa28cbba5c6e7562	1860	Rw,Pb,Rw,Bb,Kw,Pw,Rb,Rw,Bb,,,,,,,Rw,Kw,,,,,,,Rw,Pw,,,,,,,Rw,Nb,,,,,,,Rw,Bw,,,,,,,Rw,Kb,,,,,,,Rw,Bb,Pw,Kw,Bw,Nb,Pb,Kb,Rw	lightGray	0	RpRbKPrR/b6R/K6R/P6R/n6R/B6R/k6R/bPKBnpkR
4a55be29b97aa7f9576644d9e53f4417	2805	Qw,Pb,Rw,Bb,Qw,Pw,Rb,Pw,Qw,,,,,,,Qw,Kb,,,,,,,Nb,Rw,,,,,,,Rb,Bb,,,,,,,Kb,Qb,,,,,,,Qb,Pb,,,,,,,Nw,Bw,Pw,Nb,Bw,Kb,Pb,Nw,Kw	lightGray	0	QpRbQPrP/Q6Q/k6n/R6r/b6k/q6q/p6N/BPnBkpNK
4a5bd56627730904c3fece174c09b906	1893	Nw,Pw,Kw,Bw,Nb,Pb,Qb,Qb,Qw,,,,,,,Rw,Bb,,,,,,,Bb,Rw,,,Rb,Rb,,,Qb,Pb,,,Rb,Rb,,,Pb,Qb,,,,,,,Rb,Bw,,,,,,,Bw,Nb,Kw,Qb,Nw,Rb,Pw,Qw,Kw	darkGray	0	NPKBnpqq/Q6R/b6b/R2rr2q/p2rr2p/q6r/B6B/nKqNrPQK
4a635396d878f621e181bbc088dd8062	2375	Kw,Bw,Nb,Pb,Kb,Bb,Nw,Nw,Bw,,,,,,,Kb,Qb,,,,,,,Rb,Pb,,,Qb,Qb,,,Nw,Rw,,,Qb,Qb,,,Bb,Bb,,,,,,,Kw,Qw,,,,,,,Pw,Rw,Kw,Bb,Nb,Pw,Kb,Bw,Rw	lightRed	0	KBnpkbNN/B6k/q6r/p2qq2N/R2qq2b/b6K/Q6P/RKbnPkBR
4a6818de818d830b1c03711dd6a50dc5	933	Bb,Nw,Pb,Kb,Bw,Nb,Pw,Qw,Bb,,,,,,,Kw,Qw,,,,,,,Pw,Pw,,,Rb,Rb,,,Nw,Rb,,,Rb,Rb,,,Bb,Bw,,,,,,,Kb,Qb,,,,,,,Pb,Qb,Kb,Qw,Nw,Rb,Pb,Qb,Pb	lightRed	0	bNpkBnPQ/b6K/Q6P/P2rr2N/r2rr2b/B6k/q6p/qkQNrpqp
4a6dfdfc5e72df9c3ef133e013f6aa4e	3600	Rb,Kb,Qw,Nw,Rb,Kw,Qb,Bb,Kw,,,,,,,Bb,Bb,,,,,,,Kw,Nb,,,,,,,Pw,Pw,,,,,,,Nb,Kb,,,,,,,Bw,Bw,,,,,,,Qb,Kb,Kw,Pw,Nb,Bw,Kb,Pb,Bw	darkRed	0	rkQNrKqb/K6b/b6K/n6P/P6n/k6B/B6q/kKPnBkpB
4a7764059fb1a8bba171084c1e58f699	2655	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,,,,,,,Qb,Pb,,,,,,,Pb,Qw,,,Pw,Pw,,,Rw,Bb,,,Pw,Pw,,,Bb,Rb,,,,,,,Kw,Pw,,,,,,,Pw,Pw,Pw,Qw,Bb,Rw,Pb,Qb,Kb	lightGray	0	RRRRRRRR/R6q/p6p/Q2PP2R/b2PP2b/r6K/P6P/PPQbRpqk
4a78420038ad212110a3cedeb6a22165	840	Qb,Qb,Bw,Rb,Pw,Qw,Bb,Pb,Rw,,,,,,,Bb,Pb,,,,,,,Kw,Qw,,,Bw,Bw,,,Pw,Bb,,,Bw,Bw,,,Rb,Rb,,,,,,,Bw,Pw,,,,,,,Qb,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	darkRed	0	qqBrPQbp/R6b/p6K/Q2BB2P/b2BB2r/r6B/P6q/RRRRRRRR
4a78a0b58b1a5f75ede5d4fa30808874	1113	Rb,Rb,Bw,Qw,Pw,Rw,Bb,Nb,Bw,,,,,,,Pw,Nb,,,,,,,Nb,Pb,,,,,,,Bw,Kb,,,,,,,Qb,Bb,,,,,,,Pb,Nw,,,,,,,Rw,Kw,Pb,Kb,Bb,Rw,Pw,Qw,Nb	darkRed	0	rrBQPRbn/B6P/n6n/p6B/k6q/b6p/N6R/KpkbRPQn
4a7a8c8a0a8b3adcb5dff67f3c5a90e6	1299	Pb,Qw,Nb,Rw,Kw,Qb,Nw,Kw,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Pb,,,Nb,Nb,,,Rb,Nw,,,Nb,Nb,,,Pw,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Nw,Nb,Qw,Kb,Rb,Nw,Qb,Kw	darkGray	0	pQnRKqNK/Q6q/k6B/p2nn2r/N2nn2P/q6Q/K6b/NnQkrNqK
4a7d68fb8272d868ffce056ffd4a6914	2301	Pw,Qb,Kw,Rb,Nw,Qw,Kb,Pb,Bw,,,,,,,Qb,Nb,,,,,,,Pb,Pb,,,Kb,Kb,,,Rb,Kb,,,Kb,Kb,,,Bw,Qb,,,,,,,Qw,Nw,,,,,,,Pw,Nb,Bb,Rw,Pw,Qw,Bw,Rb,Qb	lightGray	0	PqKrNQkp/B6q/n6p/p2kk2r/k2kk2B/q6Q/N6P/nbRPQBrq
4a7d6d74d2533e546517098df8fec6b5	1809	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Pw,,,,,,,Bb,Rb,,,,,,,Kw,Bw,,,,,,,Pb,Qb,,,,,,,Nw,Pb,,,,,,,Bw,Rw,,,,,,,Kb,Kw,Nb,Rw,Kw,Qb,Nw,Rb,Nb	lightRed	0	RRRRRRRR/P6b/r6K/B6p/q6N/p6B/R6k/KnRKqNrn
4a883b299813165711829c0097a35e11	3112	Kb,Bb,Rw,Kb,Qw,Bw,Rb,Qb,Bb,,,,,,,Rb,Nw,,,,,,,Nw,Pw,,,,,,,Qw,Kw,,,,,,,Kb,Bw,,,,,,,Rw,Nb,,,,,,,Nb,Pb,Kb,Qw,Nw,Rb,Kw,Kb,Kw	lightGray	0	kbRkQBrq/b6r/N6N/P6Q/K6k/B6R/n6n/pkQNrKkK
4a89aa5826ed87ec88824f4fe0ce8e32	2477	Rb,Kw,Bb,Rb,Pw,Kb,Bw,Nb,Kb,,,,,,,Pw,Pb,,,,,,,Nb,Nw,,,,,,,Bw,Bb,,,,,,,Kb,Kw,,,,,,,Pb,Pw,,,,,,,Nw,Bb,Nw,Rb,Kb,Qw,Nb,Rw,Rb	lightRed	0	rKbrPkBn/k6P/p6n/N6B/b6k/K6p/P6N/bNrkQnRr
4a8d23fccf0c54b80e7f93be1592fab3	3894	Bw,Rb,Nw,Qb,Kw,Rw,Nb,Bw,Bw,,,,,,,Qb,Nb,,,,,,,Bw,Pb,,,,,,,Rb,Kb,,,,,,,Pw,Bb,,,,,,,Qw,Nw,,,,,,,Bb,Qw,Pb,Nw,Bb,Kw,Pw,Nb,Bw	lightGray	0	BrNqKRnB/B6q/n6B/p6r/k6P/b6Q/N6b/QpNbKPnB
4a8f2bef52bc2dc3bfd4a6536a75a417	272	Rw,Rw,Bb,Qb,Pb,Rb,Bw,Bw,Rw,,,,,,,Kw,Rw,,,,,,,Bb,Rw,,,Nw,Nw,,,Nw,Rw,,,Nw,Nw,,,Pb,Rw,,,,,,,Kb,Rw,,,,,,,Qw,Rw,Pw,Rb,Nw,Qb,Kw,Rw,Pb	lightRed	0	RRbqprBB/R6K/R6b/R2NN2N/R2NN2p/R6k/R6Q/RPrNqKRp
4a9f122c8c6363a8f0590688ff19fe92	3099	Nw,Nb,Rw,Pb,Qb,Bw,Rb,Pb,Rb,,,,,,,Nw,Nw,,,,,,,Bb,Qw,,,,,,,Kb,Kb,,,,,,,Pb,Rw,,,,,,,Nb,Nb,,,,,,,Bw,Bw,Kw,Rw,Nb,Qw,Kb,Rb,Rb	lightRed	0	NnRpqBrp/r6N/N6b/Q6k/k6p/R6n/n6B/BKRnQkrr
4a9f27e7d4405928103880fc4b697d1c	866	Nw,Rw,Pb,Kw,Nb,Rb,Pw,Kb,Kw,,,,,,,Qb,Bb,,,,,,,Bw,Nw,,,Bw,Bw,,,Rb,Pb,,,Bw,Bw,,,Pw,Kb,,,,,,,Kw,Bw,,,,,,,Nb,Qb,Rw,Nb,Bw,Kb,Pb,Nw,Kb	darkGray	1	NRpKnrPk/K6q/b6B/N2BB2r/p2BB2P/k6K/B6n/qRnBkpNk
4aa02df7026f47ec820b85d0be6cce5f	1770	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Kw,Qb,,,,,,,Nb,Bw,,,,,,,Rw,Rw,,,Rb,Rb,,,Kb,Kw,,,Rb,Rb,,,Qw,Qw,,,,,,,Nw,Nb,,,,,,,Pb,Qb,Qb,Bw,Rb,Pw,Qw,Bb,Nw	darkRed	0	PkrnQKRK/q6n/B6R/R2rr2k/K2rr2Q/Q6N/n6p/qqBrPQbN
4aa3d7c124352810da51f1e29d730224	255	Kb,Rw,Pb,Qw,Bb,Rb,Pw,Pb,Qb,,,,,,,Bw,Kw,,,,,,,Qb,Rb,,,,,,,Pw,Nw,,,,,,,Rb,Qw,,,,,,,Nb,Kb,,,,,,,Qw,Qw,Qw,Pw,Rb,Bw,Kb,Pb,Rw	lightGray	0	kRpQbrPp/q6B/K6q/r6P/N6r/Q6n/k6Q/QQPrBkpR
4ab7ea5a570b4818c944b569c5726a64	2789	Kb,Pw,Qw,Bw,Rb,Pb,Qb,Rw,Pb,,,,,,,Bb,Nw,,,,,,,Kw,Bb,,,Pb,Pb,,,Pb,Kw,,,Pb,Pb,,,Nw,Pw,,,,,,,Bw,Nb,,,,,,,Kb,Kw,Nb,Qw,Kb,Rb,Nw,Qb,Qb	darkGray	0	kPQBrpqR/p6b/N6K/b2pp2p/K2pp2N/P6B/n6k/KnQkrNqq
4ac6c64e52401ee435a07f6c8f9a20ba	127	Qw,Nb,Rw,Kb,Qw,Nw,Rb,Rw,Qw,,,,,,,Bw,Kb,,,,,,,Rb,Rw,,,Pb,Pb,,,Kw,Nb,,,Pb,Pb,,,Qb,Qb,,,,,,,Nb,Pb,,,,,,,Rw,Pw,Bb,Nw,Pb,Kb,Bw,Rb,Qb	lightGray	0	QnRkQNrR/Q6B/k6r/R2pp2K/n2pp2q/q6n/p6R/PbNpkBrq
